"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"CEBPB",-0.656633404111058,0.114280727866571,-1.9094122402898,0.0822956292680265,0.778528221072719,-4.47971375631037,0.108725639956474,1.08462322961377,"Not significant","P17676",-0.580319109366142,12,"small_vessel_occlusion"
"CFAP410",0.628976442850167,0.0050128869091471,1.9089829862897,0.0823557050736126,0.778528221072719,-4.50109219267105,0.108725639956474,1.0843063103234,"Not significant","O43822",0.414477352478674,12,"small_vessel_occlusion"
"SCLY",-0.540627110301364,0.185264111030847,-1.9080717447421,0.0824833710127305,0.778528221072719,-4.53656590128219,0.108725639956474,1.08363359818149,"Not significant","Q96I15",-0.482353583457215,12,"small_vessel_occlusion"
"ITIH4",0.288375141625352,-0.165069410266976,1.90788047109244,0.0825101918197453,0.778528221072719,-4.51017517608945,0.108725639956474,1.08349240323559,"Not significant","Q14624",0.265748374696289,12,"small_vessel_occlusion"
"FUOM",-0.748190273189913,-0.0811692430482556,-1.90502586241446,0.0829114277614305,0.779940418560395,-4.54196126003415,0.107938572795133,1.08138560610008,"Not significant","A2VDF0",-0.819946853417371,12,"small_vessel_occlusion"
"IL23R",-0.294453891878629,0.24530462299784,-1.90476720130583,0.0829478731703817,0.779940418560395,-4.51390223637682,0.107938572795133,1.08119474504901,"Not significant","Q5VWK5",-0.181237057702882,12,"small_vessel_occlusion"
"GAGE7",0.473247087331325,-0.0130139718142649,1.90365311328994,0.0831050172183338,0.780063731810218,-4.49364455793939,0.107869913664909,1.08037275618627,"Not significant","O76087",0.439651208317706,12,"small_vessel_occlusion"
"KIAA0319",0.303583826359632,0.166237406878887,1.90146970363675,0.0834137867922502,0.781162617122486,-4.46748677074109,0.107258548238621,1.07876216239637,"Not significant","Q5VV43",0.292192143966843,12,"small_vessel_occlusion"
"DPF3",0.755101614539537,0.0361195263297608,1.90049305804802,0.0835522421156435,0.781162617122486,-4.55846830579383,0.107258548238621,1.0780418913674,"Not significant","Q92784",0.734226153072502,12,"small_vessel_occlusion"
"FGFBP3",0.286855026236256,-0.0734841724236806,1.89977069132111,0.0836547854377847,0.781162617122486,-4.45580556244292,0.107258548238621,1.07750921035277,"Not significant","Q8TAT2",0.140087019545691,12,"small_vessel_occlusion"
"COL24A1",0.327378355518402,0.0483867726288736,1.89412432544733,0.0844603150664474,0.784162375990408,-4.51353578150647,0.10559399892913,1.07334730283813,"Not significant","Q17RW2",0.350557988296662,12,"small_vessel_occlusion"
"KIR3DL3",-0.693469677678771,0.0461677424609661,-1.89237437305771,0.0847114145666632,0.784162375990408,-4.57175887041087,0.10559399892913,1.07205806606467,"Not significant","Q8N743",-0.731611072591373,12,"small_vessel_occlusion"
"MORF4L2",-0.554543901141646,0.1117185720553,-1.89034011361588,0.0850041722406424,0.784162375990408,-4.56183543651083,0.10559399892913,1.07055975738431,"Not significant","Q15014",-0.58977540497269,12,"small_vessel_occlusion"
"SFRP4",-0.341963850912448,0.044568535250922,-1.89020843980462,0.0850231539291199,0.784162375990408,-4.48601168046697,0.10559399892913,1.07046278894067,"Not significant","Q6FHJ7",-0.414167573515858,12,"small_vessel_occlusion"
"ACY3",-0.753471905542798,0.179258441086859,-1.8900768519009,0.0850421271280428,0.784162375990408,-4.56452367999906,0.10559399892913,1.07036588549772,"Not significant","Q96HD9",-0.629057551867196,12,"small_vessel_occlusion"
"CCDC157",-2.04180330605095,-1.64311624318361,-1.88969998365814,0.0850964879886979,0.784162375990408,-4.57007183833117,0.10559399892913,1.07008836328325,"Not significant","Q569K6",-2.20272180267743,12,"small_vessel_occlusion"
"JCAD",0.447455101950468,-0.156663723100792,1.88898634267037,0.0851995137502368,0.784162375990408,-4.5470758011927,0.10559399892913,1.0695628838271,"Not significant","Q9P266",0.231206036789808,12,"small_vessel_occlusion"
"IP6K1",-0.684807777755196,-0.120550957818826,-1.88864332241219,0.0852490751475982,0.784162375990408,-4.54481611431142,0.10559399892913,1.06931032389527,"Not significant","Q92551",-0.642443863834654,12,"small_vessel_occlusion"
"GSTA1",-0.582170987695126,0.116411208019902,-1.88843556282343,0.0852791062515417,0.784162375990408,-4.48040070778474,0.10559399892913,1.06915735981912,"Not significant","P08263",-0.766545088110225,12,"small_vessel_occlusion"
"LGALS1",-0.50527464213671,-0.184976773608165,-1.88519878519557,0.0857482319103295,0.787139701739567,-4.54172258090939,0.103948182113268,1.06677482614821,"Not significant","P09382",-0.428326334045934,12,"small_vessel_occlusion"
"KDF1",0.405539580749453,-0.0279118415589134,1.88325723470589,0.0860307694925919,0.787517326000726,-4.57756822178961,0.103739882612985,1.06534619258352,"Not significant","Q8NAX2",0.361334876183953,12,"small_vessel_occlusion"
"SRGAP2B",0.790235559388079,-0.790140258769194,1.88291829347189,0.086080180390035,0.787517326000726,-4.44745569125306,0.103739882612985,1.06509683156715,"Not significant","P0DMP2",2.29758621539388,12,"small_vessel_occlusion"
"TPT1",-0.403055665395113,0.607761799978713,-1.87886196926577,0.0866735383121858,0.791608572510621,-4.5123026367011,0.101489511365717,1.06211347367854,"Not significant","P13693",0.829244812365089,12,"small_vessel_occlusion"
"TTC1",-0.30610300540421,0.0407762660955389,-1.87663509001999,0.0870008804200984,0.791793017159021,-4.53577833767928,0.101388332620032,1.06047635244281,"Not significant","Q99614",-0.25509669514639,12,"small_vessel_occlusion"
"NMRK1",-0.563182853072685,0.141140919799606,-1.87542181527109,0.0871797041031719,0.791793017159021,-4.6020233279797,0.101388332620032,1.0595846093557,"Not significant","Q9NWW6",-0.543491683048861,12,"small_vessel_occlusion"
"VWA5A",0.687329447036845,0.407699479411046,1.87467944170146,0.0872892883137698,0.791793017159021,-4.58135226036422,0.101388332620032,1.05903904737858,"Not significant","O00534",0.893217718175479,12,"small_vessel_occlusion"
"RSRC1",0.526883518981099,0.260273979045451,1.87149673951792,0.0877605316389594,0.791793017159021,-4.59828692794421,0.101388332620032,1.05670075454037,"Not significant","Q96IZ7",0.463828782843692,12,"small_vessel_occlusion"
"PTPRR",0.335294390501706,-0.09509928462406,1.87133059575584,0.0877851955201671,0.791793017159021,-4.52462919756788,0.101388332620032,1.05657871924217,"Not significant","Q15256",0.28152858295611,12,"small_vessel_occlusion"
"KHK",-0.733875066145094,0.332947928303232,-1.87064456369164,0.0878871036664589,0.791793017159021,-4.5851479218578,0.101388332620032,1.05607484753599,"Not significant","P50053",-0.64543239969228,12,"small_vessel_occlusion"
"EIF5A2",-0.399976794724561,0.0177144069069376,-1.87054116985653,0.0879024719384022,0.791793017159021,-4.56915415554786,0.101388332620032,1.05599891179639,"Not significant","Q9GZV4",-0.320338784184839,12,"small_vessel_occlusion"
"PON3",0.293492363869089,0.0153016639136088,1.86897368096142,0.0881357627851156,0.791793017159021,-4.55525579096482,0.101388332620032,1.0548478324655,"Not significant","Q15166",0.384121291239613,12,"small_vessel_occlusion"
"LCN2",-0.370289734247541,0.0383415130587916,-1.86892923014351,0.0881423867140807,0.791793017159021,-4.60616713364516,0.101388332620032,1.05481519386784,"Not significant","P80188",-0.374241976173861,12,"small_vessel_occlusion"
"DOCK9",-0.350929644083649,0.383241284328202,-1.86884000011089,0.0881556848867964,0.791793017159021,-4.51703161656517,0.101388332620032,1.05474967615697,"Not significant","Q9BZ29",-0.949382054912193,12,"small_vessel_occlusion"
"DDIT3",0.502595585846419,-0.354195927580198,1.86669237397832,0.0884763064571235,0.793357079092352,-4.60744666334447,0.100531298716374,1.05317301577233,"Not significant","P35638",0.4378022142819,12,"small_vessel_occlusion"
"LETM1",0.624106030033983,0.279247217345983,1.86565274434895,0.0886318976725118,0.793438607924502,-4.56322562085631,0.100486671015102,1.05240995203972,"Not significant","O95202",0.749822265495147,12,"small_vessel_occlusion"
"MEX3B",-1.032703459177,0.170620738218228,-1.86137372939438,0.0892749398608015,0.795498059625702,-4.62606350776774,0.0993608753447138,1.04927043369335,"Not significant","Q6ZN04",-1.03281411315714,12,"small_vessel_occlusion"
"PRR32",-0.352571381763747,0.0641464764873187,-1.86137317055089,0.0892750241211841,0.795498059625702,-4.53702324341136,0.0993608753447138,1.04927002379331,"Not significant","B1ATL7",-0.223174325908933,12,"small_vessel_occlusion"
"ATP5PD",1.18771306972299,-0.484705636898677,1.86096323348547,0.0893368525679931,0.795498059625702,-4.56899594240101,0.0993608753447138,1.04896935224958,"Not significant","O75947",1.91688347884587,12,"small_vessel_occlusion"
"TCN1",-0.464579938225209,-0.0306761678463469,-1.86021723460316,0.0894494679305857,0.795498059625702,-4.61510322354311,0.0993608753447138,1.04842223838893,"Not significant","P20061",-0.502112260274589,12,"small_vessel_occlusion"
"LYZL2",0.345884187715722,0.0331028600533803,1.85793152318847,0.0897953269696139,0.795989631124796,-4.58232122780232,0.0990925895168716,1.04674626382398,"Not significant","Q7Z4W2",0.320029159103121,12,"small_vessel_occlusion"
"PLEKHH2",0.61877022210894,0.0689209313131869,1.857909386451,0.08979868253642,0.795989631124796,-4.61639637417394,0.0990925895168716,1.04673003495141,"Not significant","Q8IVE3",0.765778010391763,12,"small_vessel_occlusion"
"TP53BP1",-0.632736307725245,-0.0331355299955855,-1.85396851243195,0.0903978871295111,0.799106499199976,-4.63751315949504,0.0973953371657699,1.04384172017417,"Not significant","Q12888",-0.635928034276835,12,"small_vessel_occlusion"
"CTTNBP2NL",0.391179313401862,0.204177085756479,1.85365705464748,0.0904453995586383,0.799106499199976,-4.61398741234178,0.0973953371657699,1.04361351832444,"Not significant","Q9P2B4",0.783038507528337,12,"small_vessel_occlusion"
"ANP32E",1.24057478761066,-0.140399221641322,1.85126815115498,0.0908105837399012,0.801026256572158,-4.62213936073258,0.0963532480886576,1.04186353262458,"Not significant","Q9BTT0",1.03749425741179,12,"small_vessel_occlusion"
"RTEL1",0.499226931870519,-0.116000254948934,1.84916176891261,0.0911336982427361,0.802569284036844,-4.59806571308634,0.0955174656195885,1.04032100552126,"Not significant","Q9NZ71",0.396647839886802,12,"small_vessel_occlusion"
"BMP10",0.406483804312459,-0.19159424524211,1.84546163987077,0.0917038365972877,0.806279186706023,-4.6140986950752,0.0935145509353503,1.03761249444801,"Not significant","O95393",0.278032321236762,12,"small_vessel_occlusion"
"ARFRP1",0.561976206335807,-0.0401619705371559,1.84222577773784,0.0922051081546343,0.80937255391491,-4.59784202405207,0.0918515267611092,1.03524501840496,"Not significant","Q13795",0.540908870899252,12,"small_vessel_occlusion"
"TAFA3",0.327596686871124,-0.152360976518442,1.8391770722283,0.0926796760884722,0.812221886238132,-4.61477008450397,0.0903253121318883,1.03301549272016,"Not significant","Q7Z5A8",0.421390954458288,12,"small_vessel_occlusion"
"RAP1GAP",-0.717091466132022,0.431530879189571,-1.83769039699489,0.0929119032551042,0.812941628480847,-4.60666905594354,0.0899406368644349,1.0319286435214,"Not significant","P47736",-0.462535816431046,12,"small_vessel_occlusion"
"IL1A",0.531679970252046,0.29943885654211,1.83666959697359,0.0930716655539911,0.813026033290994,-4.62019051569625,0.089895547968527,1.03118251414736,"Not significant","P01583",0.613485705001014,12,"small_vessel_occlusion"
"SERPINA11",0.378735248357542,-0.252172473876271,1.83527920727451,0.0932896746121082,0.81361816054618,-4.56444054412066,0.0895793662099779,1.03016642171049,"Not significant","Q86U17",0.588715577451512,12,"small_vessel_occlusion"
"RAB38",0.290925945434249,0.200088931247592,1.83200711937987,0.0938045685621721,0.815634804658067,-4.51926774201955,0.0885042503430933,1.02777600966971,"Not significant","P57729",0.0309465197580201,12,"small_vessel_occlusion"
"MTERF2",-0.391312781059625,0.00373703179260095,-1.83126834004433,0.0939211806690385,0.815634804658067,-4.64640587663337,0.0885042503430933,1.02723645661152,"Not significant","Q49AM1",-0.298731050533908,12,"small_vessel_occlusion"
"KIR3DL2",0.443156221077792,0.14091791305691,1.83081261994782,0.0939931794144073,0.815634804658067,-4.61118581377616,0.0885042503430933,1.02690365969985,"Not significant","P43630",0.426380954363516,12,"small_vessel_occlusion"
"SASS6",0.613782209359249,-0.124206203812112,1.82998986800959,0.0941232926350244,0.815634804658067,-4.66005402299181,0.0885042503430933,1.02630288867611,"Not significant","Q6UVJ0",0.555432446567076,12,"small_vessel_occlusion"
"GCNT4",0.441275471773813,0.391155887395144,1.82894433611033,0.0942888741436568,0.815764444667804,-4.56580799710622,0.088435227458592,1.02553954992525,"Not significant","Q9P109",0.405457695467131,12,"small_vessel_occlusion"
"PALMD",-0.659379997516726,-0.174272781858842,-1.82753666137948,0.0945122279694923,0.816392706033127,-4.63019626681446,0.0881008840928059,1.02451199893918,"Not significant","Q9NP74",-0.721546835984503,12,"small_vessel_occlusion"
"RECQL5",2.67758489892857,-1.21317013477286,1.82212273221253,0.0953757501079792,0.822539908574547,-4.6808558675792,0.0848430214591617,1.02056203339905,"Not significant","O94762",2.69766265707357,12,"small_vessel_occlusion"
"CLIP2",-1.20418791797596,0.483347990860542,-1.81964970582994,0.09577258444262,0.824490235353715,-4.64560045751471,0.0838144834483422,1.01875879289717,"Not significant","Q9UDT6",-1.14107705397265,12,"small_vessel_occlusion"
"IFTAP",-0.580837496078883,-0.358745417247216,-1.8170577167509,0.0961901213522943,0.824490235353715,-4.61516924435742,0.0838144834483422,1.01686952736429,"Not significant","Q86VG3",-0.936738605584417,12,"small_vessel_occlusion"
"AFG2A",0.56613354256719,0.0994498363385598,1.81652754841577,0.0962757286828304,0.824490235353715,-4.68818914282537,0.0838144834483422,1.01648318564489,"Not significant","Q8NB90",0.581233149128301,12,"small_vessel_occlusion"
"FGF5",0.58543104013057,-0.023139655822888,1.81638463681899,0.0962988167641417,0.824490235353715,-4.66063408311592,0.0838144834483422,1.01637904907444,"Not significant","P12034",0.615692199580371,12,"small_vessel_occlusion"
"ZNF202",-0.375711895387557,0.181228733311097,-1.81598716129563,0.0963630574185564,0.824490235353715,-4.66130178477923,0.0838144834483422,1.01608942910807,"Not significant","O95125",-0.335173098955836,12,"small_vessel_occlusion"
"SRFBP1",-0.779378043230379,-0.195152766498116,-1.81320434320677,0.0968139145270829,0.824871100151776,-4.69491824633495,0.0836139118943372,1.01406221946799,"Not significant","Q8NEF9",-0.810622153737183,12,"small_vessel_occlusion"
"HECTD2",-0.359376002870397,0.120993150398135,-1.80920377599637,0.0974654273891316,0.824871100151776,-4.66276397295163,0.0836139118943372,1.01114940847368,"Not significant","Q5U5R9",-0.458183005239282,12,"small_vessel_occlusion"
"TECTA",1.15765130106743,-0.94617600304385,1.8088431926042,0.0975243456686925,0.824871100151776,-4.6712189994525,0.0836139118943372,1.01088695486831,"Not significant","O75443",1.64509596888508,12,"small_vessel_occlusion"
"MADD",0.472087706600551,0.29054994136095,1.80809399220925,0.0976468663809298,0.824871100151776,-4.67593779620684,0.0836139118943372,1.01034168924563,"Not significant","Q8WXG6",0.338398220709392,12,"small_vessel_occlusion"
"SMPDL3B",-0.269792639754772,0.0699393492735301,-1.80678965576646,0.097860505322377,0.824871100151776,-4.6037275800708,0.0836139118943372,1.00939254600349,"Not significant","Q92485",-0.36424781904955,12,"small_vessel_occlusion"
"ETV4",-0.46664779286715,-0.074620603195702,-1.80603551113685,0.0979842213744705,0.824871100151776,-4.68987504849027,0.0836139118943372,1.0088438541209,"Not significant","P43268",-0.402939491373088,12,"small_vessel_occlusion"
"PDXDC1",0.9561518440789,0.320786480481426,1.80596350638207,0.0979960410534828,0.824871100151776,-4.69250226242121,0.0836139118943372,1.00879146903563,"Not significant","Q6P996",0.892189363709518,12,"small_vessel_occlusion"
"ENO3",-0.404237105418086,0.313478780910373,-1.80590398013053,0.0980058133474199,0.824871100151776,-4.65258260308463,0.0836139118943372,1.00874816277867,"Not significant","P13929",-0.512272655751024,12,"small_vessel_occlusion"
"PTPRN2",0.349474296475303,-0.124927307479084,1.80507406687616,0.0981421506523133,0.824871100151776,-4.61892275762308,0.0836139118943372,1.00814442927544,"Not significant","Q92932",0.137646070016282,12,"small_vessel_occlusion"
"GFOD2",0.524722453695165,-0.0491633967806896,1.80487892689692,0.0981742330640225,0.824871100151776,-4.64413735896694,0.0836139118943372,1.00800248274778,"Not significant","Q3B7J2",0.492434870983873,12,"small_vessel_occlusion"
"ITPRIPL1",-0.444490871784529,0.281897895154543,-1.80424698934326,0.0982781935338657,0.824871100151776,-4.6486878301718,0.0836139118943372,1.00754283495024,"Not significant","Q6GPH6",-0.848502881838275,12,"small_vessel_occlusion"
